brand,region,sales
Audi,Poland,1076
GMC,South Africa,1416
GMC,America,1180
Audi,Ireland,1318
Daihatsu,Poland,1150
Volkswagen,South Africa,1374
Chevrolet,America,1086
Infiniti,Ireland,1196
Pontiac,Poland,1059
Lincoln,South Africa,1440
Cadillac,America,1302
Chrysler,Ireland,1486
Rolls-Royce,Poland,1052
Toyota,South Africa,1346
Plymouth,America,1466
Honda,Ireland,1113
Volvo,Poland,1465
Ford,South Africa,1293
Chrysler,America,1427
Nissan,Ireland,1224
Ford,Poland,1127
Subaru,South Africa,1028
Honda,America,1183
Jeep,Ireland,1434
Ford,Poland,1035
Mercedes-Benz,South Africa,1135
Ford,America,1413
Chevrolet,Ireland,1012
Isuzu,Poland,1352
Chrysler,South Africa,1188
Lincoln,America,1134
Jaguar,Ireland,1476
Pontiac,Poland,1443
Maserati,South Africa,1232
Lamborghini,America,1090
Ford,Ireland,1081
Isuzu,Poland,1261
Buick,South Africa,1435
Mitsubishi,America,1289
Nissan,Ireland,1449
Mitsubishi,Poland,1002
Isuzu,South Africa,1384
Pontiac,America,1018
Mercedes-Benz,Ireland,1143
Land Rover,Poland,1046
Chevrolet,South Africa,1404
Nissan,India,1204
Chevrolet,Australia,1095
BMW,Srilanka,1376
GMC,India,1324
Pontiac,Australia,1170
Dodge,Srilanka,1485
Porsche,India,1210
Infiniti,Australia,1237
Dodge,Srilanka,1463
Chevrolet,India,1207
Daewoo,Australia,1405
Volkswagen,Srilanka,1070
Buick,India,1466
Bentley,Australia,1250
Chevrolet,Srilanka,1250
Volkswagen,India,1498
Toyota,Australia,1058
Volvo,Srilanka,1463
GMC,India,1292
Subaru,Australia,1197
Toyota,Srilanka,1155
Chrysler,India,1391
Hyundai,South Africa,1026
Toyota,America,1260
Volvo,Ireland,1047
Maybach,Poland,371
Ford,South Africa,108
Dodge,America,21
Lamborghini,Ireland,69
Mercury,Poland,273
Toyota,South Africa,367
Mitsubishi,America,2
Kia,Ireland,260
Cadillac,Poland,245
Chevrolet,South Africa,442
Ford,America,421
Land Rover,Ireland,208
Ford,Poland,434
Audi,South Africa,286
Subaru,America,56
Pontiac,Ireland,78
Mazda,Poland,211
Ford,South Africa,288
Mazda,America,126
GMC,Ireland,93
Chevrolet,Poland,480
Mercury,South Africa,261
Pontiac,America,453
Lotus,Ireland,211
Audi,Poland,145
Porsche,South Africa,276
Mercedes-Benz,America,93
GMC,Ireland,408
Toyota,Poland,90
Acura,South Africa,207
Ford,America,119
Porsche,Ireland,47
Dodge,Poland,169
Plymouth,South Africa,481
Oldsmobile,America,227
Dodge,Ireland,307
Buick,Poland,343
Subaru,South Africa,100
Buick,America,329
Mazda,Ireland,255
Cadillac,Poland,21
Mazda,South Africa,454
Lexus,America,0
Infiniti,Ireland,150
Chevrolet,Poland,76
Lexus,South Africa,295
Jeep,India,207
Mercedes-Benz,Australia,278
Audi,Srilanka,4
Dodge,India,348
Ford,Australia,303
Mercury,Srilanka,176
Maybach,India,60
Cadillac,Australia,121
Pontiac,Srilanka,406
Chevrolet,India,401
Honda,Australia,323
Lincoln,Srilanka,120
Oldsmobile,India,472
GMC,Australia,443
Mercedes-Benz,Srilanka,257
Toyota,India,203
Hyundai,Australia,169
Honda,Srilanka,349
Corbin,India,175
GMC,Australia,29
Buick,Srilanka,323
Ferrari,India,217
Bentley,South Africa,243
Porsche,America,237
Ford,Ireland,361
Nissan,Poland,449
Hyundai,South Africa,339
Toyota,America,34
Pontiac,Ireland,408
Acura,Poland,170
Hyundai,South Africa,75
Ford,America,211
Mitsubishi,Ireland,386
Plymouth,Poland,225
Mercedes-Benz,South Africa,381
Buick,America,480
Honda,Ireland,281
Hyundai,Poland,390
Chevrolet,South Africa,470
Mercury,America,301
Chevrolet,Ireland,437
Ford,Poland,43
Lincoln,South Africa,210
Dodge,America,11
Eagle,Ireland,29
Porsche,Poland,447
Mazda,South Africa,262
Audi,America,485
Infiniti,Ireland,465
Mercury,Poland,18
Mercedes-Benz,South Africa,240
Lincoln,America,455
Ferrari,Ireland,8
Toyota,Poland,348
BMW,South Africa,242
Mitsubishi,America,164
Oldsmobile,Ireland,107
Lamborghini,Poland,57
Spyker,South Africa,229
BMW,America,151
Toyota,Ireland,453
Dodge,Poland,189
Plymouth,South Africa,320
Porsche,America,71
Mercedes-Benz,Ireland,429
Saab,Poland,52
Chevrolet,South Africa,271
Mercedes-Benz,America,448
Subaru,Ireland,61
Buick,Poland,42
Chevrolet,South Africa,43
Mercury,India,63
Volkswagen,Australia,33
Mitsubishi,Srilanka,210
Ford,India,71
Audi,Australia,97
Buick,Srilanka,370
Mercedes-Benz,India,174
Chevrolet,Australia,439
Mitsubishi,Srilanka,458
Nissan,India,44
Chevrolet,Australia,449
Mitsubishi,Srilanka,325
Buick,India,114
Toyota,Australia,181
Lotus,Srilanka,203
Isuzu,India,434
Saab,Australia,164
Mercury,Srilanka,115
Chevrolet,India,63
Kia,Australia,310
Pontiac,Srilanka,102
Subaru,India,330
Cadillac,South Africa,444
Maserati,America,62
Dodge,Ireland,301
Ford,Poland,198
Honda,South Africa,403
Land Rover,America,432
Mercedes-Benz,Ireland,427
Mercury,Poland,494
Infiniti,South Africa,312
Mazda,America,444
Volkswagen,Ireland,340
Plymouth,Poland,477
Kia,South Africa,146
Mercedes-Benz,America,410
Dodge,Ireland,373
Chevrolet,Poland,297
Oldsmobile,South Africa,90
Lincoln,America,184
Ford,Ireland,184
Ford,Poland,147
Lotus,South Africa,311
Saab,America,494
Dodge,Ireland,212
Chevrolet,Poland,297
Audi,South Africa,241
Cadillac,America,288
Ford,Ireland,308
Mercedes-Benz,Poland,211
Mercedes-Benz,South Africa,227
Ford,America,9
Buick,Ireland,494
Kia,Poland,222
Mitsubishi,South Africa,288
Audi,America,259
Dodge,Ireland,128
Ford,Poland,382
Subaru,South Africa,123
GMC,America,332
Audi,Ireland,426
Chrysler,Poland,485
Mercedes-Benz,South Africa,484
Volkswagen,America,337
Mazda,Ireland,168
Kia,Poland,224
Mitsubishi,South Africa,456
Ford,America,121
Saab,Ireland,349
Subaru,Poland,23
GMC,South Africa,258
Suzuki,India,292
Acura,Australia,374
Oldsmobile,Srilanka,243
Toyota,India,410
Dodge,Australia,158
GMC,Srilanka,473
Mitsubishi,India,489
Bentley,Australia,200
Porsche,Srilanka,98
GMC,India,382
Land Rover,Australia,330
Jeep,Srilanka,357
Saab,India,468
Saab,Australia,186
Toyota,Srilanka,235
Nissan,India,231
Hyundai,Australia,484
BMW,Srilanka,297
Buick,India,110
Cadillac,Australia,122
Ford,Srilanka,266
Toyota,India,304
Honda,South Africa,303
Hyundai,America,0
GMC,Ireland,188
Isuzu,Poland,460
Ford,South Africa,249
Chevrolet,America,444
Mercury,Ireland,126
Chevrolet,Poland,37
Jeep,South Africa,111
Mercedes-Benz,America,113
Volkswagen,Ireland,34
GMC,Poland,61
Chevrolet,South Africa,462
Chevrolet,America,356
Suzuki,Ireland,79
Toyota,Poland,424
Plymouth,South Africa,337
Saturn,America,143
Toyota,Ireland,3
Toyota,Poland,319
Mitsubishi,South Africa,302
Mazda,America,120
BMW,Ireland,189
Mercury,Poland,99
Chevrolet,South Africa,497
Dodge,America,477
Ford,Ireland,250
Lincoln,Poland,229
Honda,South Africa,121
Lexus,America,333
Ford,Ireland,250
Chevrolet,Poland,32
Audi,South Africa,221
Maserati,America,179
Toyota,Ireland,243
Mercedes-Benz,Poland,162
Chevrolet,South Africa,66
Land Rover,America,494
Dodge,Ireland,465
Ford,Poland,189
Lamborghini,South Africa,328
Hyundai,America,21
Chevrolet,Ireland,250
Cadillac,Poland,57
Mazda,South Africa,3
Mercedes-Benz,America,455
MINI,Ireland,457
Mitsubishi,Poland,421
Mitsubishi,South Africa,134
Mercury,India,56
Volkswagen,Australia,160
Suzuki,Srilanka,93
Pontiac,India,40
Toyota,Australia,322
Cadillac,Srilanka,151
GMC,India,83
Mitsubishi,Australia,10
Mercedes-Benz,Srilanka,164
Dodge,India,307
GMC,Australia,453
Toyota,Srilanka,173
Chrysler,India,119
Volvo,Australia,483
Buick,Srilanka,454
Ford,India,354
Volkswagen,Australia,493
Volkswagen,Srilanka,367
Chevrolet,India,194
Dodge,Australia,4
Chevrolet,Srilanka,29
Mitsubishi,India,68
Buick,South Africa,368
Mazda,America,151
Cadillac,Ireland,313
Lincoln,Poland,369
Hyundai,South Africa,362
Chevrolet,America,430
Mitsubishi,Ireland,142
Ford,Poland,376
BMW,South Africa,419
Hyundai,America,461
Lincoln,Ireland,447
Mercury,Poland,373
Toyota,South Africa,219
Mazda,America,12
GMC,Ireland,419
Ford,Poland,34
Land Rover,South Africa,336
Ford,America,11
Volvo,Ireland,382
Kia,Poland,126
Subaru,South Africa,180
Chevrolet,America,158
Kia,Ireland,3
Chevrolet,Poland,42
Ford,South Africa,450
Mercury,America,413
Maserati,Ireland,162
Ferrari,Poland,302
Nissan,South Africa,280
Nissan,America,23
Honda,Ireland,388
Dodge,Poland,5
Cadillac,South Africa,109
BMW,America,276
Oldsmobile,Ireland,13
Lotus,Poland,181
Isuzu,South Africa,208
Chevrolet,America,181
Pontiac,Ireland,88
GMC,Poland,110
Chevrolet,South Africa,475
Subaru,America,339
Hyundai,Ireland,286
Lexus,Poland,488
Ford,South Africa,424
Chevrolet,America,30
Mazda,Ireland,433
BMW,Poland,480
Acura,South Africa,282
Toyota,India,204
Audi,Australia,390
Mazda,Srilanka,196
Mitsubishi,India,151
Volkswagen,Australia,440
Ford,Srilanka,466
Suzuki,India,60
Scion,Australia,298
Dodge,Srilanka,82
Ford,India,442
MINI,Australia,152
Mitsubishi,Srilanka,58
Audi,India,362
Toyota,Australia,489
Nissan,Srilanka,262
Jeep,India,368
Geo,Australia,290
Isuzu,Srilanka,431
Maserati,India,386
Pontiac,Australia,483
Cadillac,Srilanka,296
BMW,India,343
Austin,South Africa,394
Ford,America,395
Nissan,Ireland,63
Mercury,Poland,447
Mercedes-Benz,South Africa,171
Chevrolet,America,251
Eagle,Ireland,221
Audi,Poland,387
Mazda,South Africa,40
Ford,America,287
Saturn,Ireland,479
Infiniti,Poland,372
Audi,South Africa,124
Audi,America,99
Lexus,Ireland,283
Ford,Poland,95
BMW,South Africa,132
Nissan,America,454
Mercury,Ireland,208
Ford,Poland,419
Ford,South Africa,179
Hyundai,America,229
Volvo,Ireland,97
Honda,Poland,495
Mazda,South Africa,92
Mercury,America,243
Ford,Ireland,81
Nissan,Poland,260
Nissan,South Africa,294
Subaru,America,42
Volvo,Ireland,327
Hyundai,Poland,68
Lexus,South Africa,47
Dodge,America,217
Chevrolet,Ireland,212
Infiniti,Poland,94
Ford,South Africa,284
Pontiac,America,368
Infiniti,Ireland,68
Buick,Poland,328
Porsche,South Africa,361
Chevrolet,America,316
Infiniti,Ireland,337
Aptera,Poland,100
Ford,South Africa,68
Chevrolet,America,427
Suzuki,Ireland,444
Mercedes-Benz,Poland,312
Alfa Romeo,South Africa,485
Subaru,India,6
Infiniti,Australia,47
Mazda,Srilanka,262
Audi,India,89
Mitsubishi,Australia,407
Pontiac,Srilanka,234
Chrysler,India,24
Chevrolet,Australia,78
Honda,Srilanka,102
Buick,India,79
Plymouth,Australia,43
Ford,Srilanka,207
Nissan,India,271
Ford,Australia,455
GMC,Srilanka,214
Nissan,India,103
Ford,Australia,218
Chevrolet,Srilanka,92
Mercedes-Benz,India,245
Volkswagen,Australia,126
Mitsubishi,Srilanka,204
Ford,India,441
Infiniti,South Africa,210
Toyota,America,192
Buick,Ireland,326
Ferrari,Poland,323
Mercedes-Benz,South Africa,443
Volvo,America,126
Hyundai,Ireland,328
GMC,Poland,83
Honda,South Africa,168
BMW,America,252
Mitsubishi,Ireland,34
Lexus,Poland,455
Saturn,South Africa,245
Lincoln,America,268
Pontiac,Ireland,210
Acura,Poland,149
Ford,South Africa,354
Ford,America,231
Mercedes-Benz,Ireland,482
Volkswagen,Poland,368
Toyota,South Africa,142
Buick,America,246
Eagle,Ireland,482
Chrysler,Poland,95
Buick,South Africa,301
Mitsubishi,America,341
Porsche,Ireland,334
Jaguar,Poland,43
Chevrolet,South Africa,66
Mazda,America,294
Saab,Ireland,344
Chevrolet,Poland,379
Volkswagen,South Africa,53
Ford,America,415
Spyker,Ireland,436
Lotus,Poland,282
Suzuki,South Africa,365
Bugatti,America,309
Lamborghini,Ireland,142
Lexus,Poland,281
GMC,South Africa,213
Pontiac,America,206
BMW,Ireland,122
Buick,Poland,373
Ford,South Africa,304
Jeep,America,32
GMC,Ireland,44
GMC,Poland,155
Ford,South Africa,153
Spyker,India,120
Mazda,Australia,209
Subaru,Srilanka,495
Chevrolet,India,336
Toyota,Australia,13
Lincoln,Srilanka,355
Mitsubishi,India,470
Chevrolet,Australia,393
Mercury,Srilanka,135
Porsche,India,454
Porsche,Australia,227
Mercedes-Benz,Srilanka,44
Isuzu,India,233
Volkswagen,Australia,39
Mercedes-Benz,Srilanka,343
Volkswagen,India,423
Ford,Australia,478
Cadillac,Srilanka,357
Mitsubishi,India,489
Chrysler,Australia,391
Lexus,Srilanka,404
Toyota,India,339
Ford,South Africa,45
Toyota,America,155
Jeep,Ireland,183
Volkswagen,Poland,431
Dodge,South Africa,402
Lexus,America,111
Nissan,Ireland,278
Subaru,Poland,236
Chevrolet,South Africa,491
Pontiac,America,453
Chevrolet,Ireland,148
Ford,Poland,203
Mercedes-Benz,South Africa,182
Daihatsu,America,417
Volkswagen,Ireland,70
Cadillac,Poland,438
Ford,South Africa,429
Toyota,America,296
Mercury,Ireland,500
Oldsmobile,Poland,166
Dodge,South Africa,86
Dodge,America,11
Mitsubishi,Ireland,376
Honda,Poland,218
Honda,South Africa,32
Maserati,America,186
Lexus,Ireland,251
Infiniti,Poland,97
Oldsmobile,South Africa,419
Lincoln,America,141
Mercedes-Benz,Ireland,5
Mazda,Poland,129
BMW,South Africa,101
Lincoln,America,320
Chevrolet,Ireland,476
Mitsubishi,Poland,272
Mitsubishi,South Africa,285
Mitsubishi,America,109
Hyundai,Ireland,287
BMW,Poland,91
Chevrolet,South Africa,61
Maybach,America,236
Pontiac,Ireland,305
Ford,Poland,36
Volvo,South Africa,205
Nissan,America,148
Ford,Ireland,347
GMC,Poland,409
GMC,South Africa,70
Nissan,India,132
Pontiac,Australia,462
Lincoln,Srilanka,63
Hummer,India,412
Pontiac,Australia,132
Mazda,Srilanka,150
Pontiac,India,194
Honda,Australia,130
Pontiac,Srilanka,349
Chrysler,India,38
Toyota,Australia,331
Mazda,Srilanka,86
Pontiac,India,209
Hyundai,Australia,214
BMW,Srilanka,300
Ferrari,India,79
Lexus,Australia,355
Acura,Srilanka,250
Ford,India,87
Ford,Australia,303
Pontiac,Srilanka,451
Volkswagen,India,1
Pontiac,South Africa,369
Nissan,America,161
Saturn,Ireland,404
Toyota,Poland,195
Mercedes-Benz,South Africa,105
Toyota,America,146
Pontiac,Ireland,68
Ford,Poland,291
GMC,South Africa,271
Mazda,America,366
Honda,Ireland,237
Ford,Poland,41
Toyota,South Africa,68
Mitsubishi,America,279
Ford,Ireland,237
Acura,Poland,227
Chevrolet,South Africa,266
GMC,America,338
Honda,Ireland,62
Toyota,Poland,332
Maybach,South Africa,25
BMW,America,335
Mercedes-Benz,Ireland,99
Mitsubishi,Poland,14
Audi,South Africa,198
Ford,America,53
Mercedes-Benz,Ireland,339
Chevrolet,Poland,184
Saturn,South Africa,147
Mercury,America,490
Dodge,Ireland,87
Mercedes-Benz,Poland,398
Nissan,South Africa,59
Dodge,America,138
Nissan,Ireland,364
Volvo,Poland,130
GMC,South Africa,245
Infiniti,America,34
Pontiac,Ireland,46
Cadillac,Poland,239
Audi,South Africa,445
Ford,America,6
BMW,Ireland,104
Mitsubishi,Poland,161
Subaru,South Africa,148
Volkswagen,America,183
Chevrolet,Ireland,178
Toyota,Poland,24
Acura,South Africa,78
Volkswagen,India,206
Chevrolet,Australia,196
Chevrolet,Srilanka,107
Mercury,India,128
Spyker,Australia,56
Jaguar,Srilanka,226
Kia,India,464
GMC,Australia,344
Volkswagen,Srilanka,201
Audi,India,433
Chevrolet,Australia,374
Bentley,Srilanka,383
Mazda,India,436
Land Rover,Australia,84
Oldsmobile,Srilanka,119
Ford,India,136
Audi,Australia,329
Mercedes-Benz,Srilanka,45
Audi,India,186
Land Rover,Australia,300
Chevrolet,Srilanka,2
Ford,India,443
Subaru,South Africa,295
Toyota,America,311
Dodge,Ireland,391
Pontiac,Poland,71
Kia,South Africa,480
BMW,America,50
BMW,Ireland,171
Volkswagen,Poland,7
Chrysler,South Africa,40
Dodge,America,160
Toyota,Ireland,242
Pontiac,Poland,68
Ford,South Africa,449
Subaru,America,237
Volvo,Ireland,357
Pontiac,Poland,126
Subaru,South Africa,335
GMC,America,29
Toyota,Ireland,229
Spyker,Poland,369
Chevrolet,South Africa,491
Pontiac,America,353
Ford,Ireland,59
Mazda,Poland,451
Pontiac,South Africa,162
Volkswagen,America,418
Aston Martin,Ireland,256
Dodge,Poland,108
Chevrolet,South Africa,71
Pontiac,America,481
Dodge,Ireland,395
Suzuki,Poland,382
Mercedes-Benz,South Africa,138
Audi,America,113
Mercedes-Benz,Ireland,44
Ford,Poland,300
Lexus,South Africa,390
Pontiac,America,337
Ford,Ireland,117
BMW,Poland,137
Dodge,South Africa,358
Toyota,America,144
Nissan,Ireland,37
Lincoln,Poland,282
Jeep,South Africa,46
BMW,America,346
Volkswagen,Ireland,341
Hyundai,Poland,231
BMW,South Africa,448
Hyundai,India,204
Land Rover,Australia,336
Maserati,Srilanka,459
Toyota,India,143
Lincoln,Australia,169
Toyota,Srilanka,194
Infiniti,India,242
GMC,Australia,83
Pontiac,Srilanka,308
Suzuki,India,221
Pontiac,Australia,452
GMC,Srilanka,49
Jaguar,India,283
Nissan,Australia,248
Toyota,Srilanka,448
Buick,India,342
Chevrolet,Australia,352
Toyota,Srilanka,131
Dodge,India,167
Mitsubishi,Australia,274
Pontiac,Srilanka,110
Volkswagen,India,437
Volkswagen,South Africa,334
Ford,America,438
Chevrolet,Ireland,57
Lotus,Poland,292
Maserati,South Africa,372
Hyundai,America,469
Chevrolet,Ireland,327
GMC,Poland,36
Mercedes-Benz,South Africa,267
Ford,America,459
Jeep,Ireland,247
Chevrolet,Poland,213
Mercedes-Benz,South Africa,251
Scion,America,406
BMW,Ireland,229
Volvo,Poland,159
Toyota,South Africa,269
Audi,America,287
Land Rover,Ireland,201
Mercury,Poland,389
Mercury,South Africa,373
Chrysler,America,256
Lamborghini,Ireland,486
Dodge,Poland,359
Subaru,South Africa,372
Pontiac,America,63
Dodge,Ireland,139
Cadillac,Poland,155
Plymouth,South Africa,29
BMW,America,30
MINI,Ireland,461
Isuzu,Poland,477
Hyundai,South Africa,63
Isuzu,America,32
Pontiac,Ireland,143
Dodge,Poland,452
Mercedes-Benz,South Africa,481
MINI,America,302
Mitsubishi,Ireland,464
Audi,Poland,116
Mazda,South Africa,377
GMC,America,250
Geo,Ireland,312
Chevrolet,Poland,423
Suzuki,South Africa,70
Nissan,America,387
Toyota,Ireland,339
Chevrolet,Poland,129
Chrysler,South Africa,116
Ford,India,34
Cadillac,Australia,218
Lincoln,Srilanka,297
Dodge,India,328
GMC,Australia,23
Buick,Srilanka,172
Audi,India,70
Eagle,Australia,312
Suzuki,Srilanka,163
Mitsubishi,India,476
Ford,Australia,380
Ford,Srilanka,24
Toyota,India,168
Subaru,Australia,432
Jeep,Srilanka,380
BMW,India,305
Acura,Australia,342
Toyota,Srilanka,238
BMW,India,78
Pontiac,Australia,173
Ford,Srilanka,146
Dodge,India,282
Mercedes-Benz,South Africa,382
Maybach,America,49
Mitsubishi,Ireland,495
Mitsubishi,Poland,464
Pontiac,South Africa,225
Dodge,America,161
Hyundai,Ireland,257
Ford,Poland,217
Dodge,South Africa,85
Ford,America,366
Aston Martin,Ireland,494
Toyota,Poland,498
Volkswagen,South Africa,409
Chevrolet,America,189
Mercury,Ireland,113
Lexus,Poland,227
Lexus,South Africa,180
Honda,America,476
Dodge,Ireland,34
Mercury,Poland,429
Cadillac,South Africa,75
Chevrolet,America,212
Chevrolet,Ireland,73
Chevrolet,Poland,367
Lincoln,South Africa,402
Cadillac,America,325
Audi,Ireland,472
Dodge,Poland,369
Hyundai,South Africa,299
Mazda,America,487
Mercedes-Benz,Ireland,23
Dodge,Poland,202
Toyota,South Africa,330
Dodge,America,170
Mazda,Ireland,280
Mercedes-Benz,Poland,283
Suzuki,South Africa,24
Maserati,America,165
Ford,Ireland,298
Pontiac,Poland,309
Mercury,South Africa,109
Kia,America,478
Ford,Ireland,288
Audi,Poland,46
Dodge,South Africa,407
Volvo,America,355
GMC,Ireland,210
Toyota,Poland,213
Volkswagen,South Africa,320
Isuzu,India,348
Ford,Australia,414
Audi,Srilanka,340
Volvo,India,108
Ford,Australia,419
Mitsubishi,Srilanka,129
Mitsubishi,India,413
BMW,Australia,198
Nissan,Srilanka,114
Mercury,India,466
Chevrolet,Australia,496
Dodge,Srilanka,461
Plymouth,India,151
Volkswagen,Australia,436
BMW,Srilanka,311
Chrysler,India,373
Mercury,Australia,374
Jeep,Srilanka,432
Jaguar,India,309
Plymouth,Australia,385
Kia,Srilanka,169
Honda,India,407
Mitsubishi,South Africa,452
Plymouth,America,399
GMC,Ireland,60
Chevrolet,Poland,398
Bentley,South Africa,207
Chevrolet,America,134
Ford,Ireland,180
Ford,Poland,53
Chevrolet,South Africa,358
Buick,America,272
GMC,Ireland,362
Honda,Poland,397
Kia,South Africa,421
Audi,America,51
Toyota,Ireland,123
Subaru,Poland,315
Dodge,South Africa,362
Ford,America,149
Saturn,Ireland,251
Rolls-Royce,Poland,452
Saab,South Africa,229
Cadillac,America,306
Ford,Ireland,146
BMW,Poland,14
Mitsubishi,South Africa,196
Mitsubishi,America,401
Ford,Ireland,144
Porsche,Poland,473
Jeep,South Africa,326
Mitsubishi,America,2
Mitsubishi,Ireland,457
Ford,Poland,283
Suzuki,South Africa,324
Mitsubishi,America,37
Mercedes-Benz,Ireland,246
Mercedes-Benz,Poland,303
BMW,South Africa,318
Nissan,America,106
Cadillac,Ireland,154
Dodge,Poland,434
Hyundai,South Africa,286
Hyundai,America,100
Toyota,Ireland,346
Maybach,Poland,181
Dodge,South Africa,210
Chevrolet,America,496
GMC,Ireland,145
Volkswagen,Poland,52
Mitsubishi,South Africa,203
Lotus,India,145
Toyota,Australia,98
Subaru,Srilanka,290
Hyundai,India,342
Mitsubishi,Australia,42
Cadillac,Srilanka,43
Isuzu,India,389
Ford,Australia,285
Kia,Srilanka,257
Cadillac,India,243
BMW,Australia,313
Mercury,Srilanka,122
Cadillac,India,266
Mercedes-Benz,Australia,482
Dodge,Srilanka,267
Buick,India,358
Ford,Australia,380
Ford,Srilanka,174
Ford,India,44
Mercedes-Benz,Australia,91
Chevrolet,Srilanka,170
GMC,India,267
Nissan,South Africa,109
Kia,America,333
Mitsubishi,Ireland,109
Porsche,Poland,338
Mercury,South Africa,146
Mitsubishi,America,456
Mercedes-Benz,Ireland,211
Geo,Poland,307
Chevrolet,South Africa,108
Maserati,America,458
Toyota,Ireland,395
Lincoln,Poland,371
Mitsubishi,South Africa,26
Audi,America,41
Lexus,Ireland,109
Toyota,Poland,202
Kia,South Africa,104
Chevrolet,America,209
Nissan,Ireland,293
Subaru,Poland,65
Pontiac,South Africa,432
Bugatti,America,100
Lincoln,Ireland,134
Lamborghini,Poland,405
GMC,South Africa,40
Mazda,America,171
Toyota,Ireland,270
Nissan,Poland,172
Dodge,South Africa,340
MINI,America,144
Volkswagen,Ireland,489
Saturn,Poland,234
Volvo,South Africa,200
Chevrolet,America,48
Dodge,Ireland,287
Maserati,Poland,350
Lincoln,South Africa,102
GMC,America,310
Toyota,Ireland,121
GMC,Poland,89
Subaru,South Africa,458
Dodge,America,215
Volkswagen,Ireland,103
Audi,Poland,268
Audi,South Africa,79
Land Rover,America,134
Mazda,Ireland,366
Daewoo,Poland,398
Mercury,South Africa,451
Lexus,India,481
GMC,Australia,269
Bentley,Srilanka,246
Pontiac,India,339
Mercedes-Benz,Australia,324
Chevrolet,Srilanka,267
Acura,India,257
Honda,Australia,2
Subaru,Srilanka,357
Dodge,India,319
Buick,Australia,237
Buick,Srilanka,354
Cadillac,India,6
Chevrolet,Australia,310
Ford,Srilanka,48
Chevrolet,India,277
Jaguar,Australia,279
Fairthorpe,Srilanka,212
Lamborghini,India,399
Pontiac,Australia,418
Buick,Srilanka,255
Mazda,India,288
Subaru,South Africa,237
Ford,America,63
BMW,Ireland,389
Mercedes-Benz,Poland,332
Dodge,South Africa,82
Kia,America,98
Volvo,Ireland,498
Ford,Poland,397
Buick,South Africa,373
Audi,America,315
Saab,Ireland,480
Lexus,Poland,65
Hyundai,South Africa,16
Dodge,America,139
Kia,Ireland,9
Chevrolet,Poland,51
Pontiac,South Africa,66
Ford,America,432
Honda,Ireland,294
Lexus,Poland,69
Toyota,South Africa,186
Toyota,America,150
Chrysler,Ireland,303
Kia,Poland,171
Toyota,South Africa,19
Volkswagen,America,128
Oldsmobile,Ireland,495
Hyundai,Poland,323
Ford,South Africa,375
Chevrolet,America,494
Bentley,Ireland,463
Pontiac,Poland,44
Toyota,South Africa,235
Chrysler,America,296
Saturn,Ireland,138
Chevrolet,Poland,361
MINI,South Africa,335
Chevrolet,America,374
Jaguar,Ireland,253
Isuzu,Poland,283
Mercury,South Africa,240
Dodge,America,398
Mazda,Ireland,168
Dodge,Poland,237
Ford,South Africa,43
Mazda,America,253
Mazda,Ireland,16
Toyota,Poland,166
Suzuki,South Africa,170
Toyota,India,289
Mercedes-Benz,Australia,261
BMW,Srilanka,210
Ford,India,243
Volkswagen,Australia,445
Ford,Srilanka,296
Mercedes-Benz,India,43
Chevrolet,Australia,117
Toyota,Srilanka,350
Ford,India,173
Jaguar,Australia,429
Lexus,Srilanka,396
Chevrolet,India,115
GMC,Australia,76
Toyota,Srilanka,291
Isuzu,India,463
Aptera,Australia,419
Nissan,Srilanka,391
Chevrolet,India,133
Nissan,Australia,401
Dodge,Srilanka,6
Volkswagen,India,135
GMC,South Africa,266
Land Rover,America,349
Chevrolet,Ireland,72
Oldsmobile,Poland,288
Ford,South Africa,307
Chevrolet,America,363
Lincoln,Ireland,345
Mazda,Poland,130
Ford,South Africa,7
Spyker,America,396
Scion,Ireland,339
Mercury,Poland,124
Dodge,South Africa,367
Mitsubishi,America,496
Pontiac,Ireland,100
Saturn,Poland,310
Honda,South Africa,80
Honda,America,74
Ford,Ireland,85
Nissan,Poland,281
Land Rover,South Africa,480
Ford,America,461
BMW,Ireland,323
Ford,Poland,225
Mazda,South Africa,219
Mitsubishi,America,277
Maybach,Ireland,226
Lamborghini,Poland,90
Lexus,South Africa,486
Pontiac,America,86
Oldsmobile,Ireland,85
Pontiac,Poland,116
Chevrolet,South Africa,329
Honda,America,453
Maserati,Ireland,369
Kia,Poland,30
Mercedes-Benz,South Africa,499
Volkswagen,America,472
GMC,Ireland,443
GMC,Poland,325
Lincoln,South Africa,355
GMC,America,183
Chevrolet,Ireland,40
Buick,Poland,188
Ford,South Africa,483
Suzuki,America,226
Buick,Ireland,323
Oldsmobile,Poland,137
Ford,South Africa,173
Buick,India,94
Suzuki,Australia,193
Chevrolet,Srilanka,322
Subaru,India,64
Lincoln,Australia,408
Bentley,Srilanka,92
Buick,India,423
Pontiac,Australia,5
Ford,Srilanka,374
Pontiac,India,465
Chrysler,Australia,29
Buick,Srilanka,5
Dodge,India,305
Mazda,Australia,56
Chrysler,Srilanka,199
Nissan,India,424
Dodge,Australia,320
Lincoln,Srilanka,198
Mercury,India,105
Ford,Australia,51
Porsche,Srilanka,461
Mercedes-Benz,India,120
GMC,South Africa,337
Pontiac,America,440
Hyundai,Ireland,220
